Record.ID,Param.A,Param.B,Param.C,Param.D,Param.E,Param.F,Param.G,Param.H,Param.I,Param.J,Param.K,Param.L,Param.M,Param.N,Param.O,Param.P,Param.Q,Dep.Var
203,1.561475365,4.762744124,0.170450571,0.764556636,7.73715323,5,0.068755394,0,1,1,1,117.4786632,159,8,0.34,0,87,0
204,1.288953316,4.529390881,5.630023283,0.428642321,8.607506808,2,0.968060692,0,1,0,0,143.5843,184,10,1.94,0,112,0
205,2.019684589,0.81335542,0.048656403,0.672888271,19.43086328,5,0.506749742,0,1,0,1,81.79089132,132,21,2.53,0,51,0
206,1.341254551,0.637620765,4.344686448,0.739041974,17.74963099,10,0.646347436,1,0,1,0,67.68124715,106,19,6.46,0,43,0
207,2.228540176,3.460309046,5.225872967,0.865400729,1.7654638,8,0.291401432,1,0,0,1,112.6309548,148,3,2.33,0,86,0
208,1.690565788,1.023116525,2.082462572,0.583786978,23.05250858,1,0.174756602,1,1,1,0,88.40678691,130,25,0.17,0,60,0
209,2.456976302,4.414224644,0.633717187,0.698734148,7.759291959,2,0.792838193,0,0,1,0,97.10462643,136,10,1.59,0,69,0
210,2.164167522,1.487922897,2.026600804,0.77200092,10.62322033,10,0.06636765,0,1,0,0,95.76549379,135,12,0.66,0,68,0
211,1.825189651,4.641794546,1.701241603,0.942389553,15.08845042,10,0.027731254,0,1,1,1,92.36905023,134,15,0.28,0,64,0
212,1.605288219,1.987703701,8.332911512,0.62767616,4.454239296,7,0.810247982,0,1,0,1,123.5882304,164,6,5.67,0,93,0
213,0.862491005,3.330726683,0.786198501,0.774240217,14.58687727,8,0.605491851,1,1,0,1,97.59613547,146,16,4.84,0,65,0
214,2.81459478,1.575917327,7.533783411,0.771962007,13.37929906,10,0.90891412,0,0,1,1,92.28545943,150,15,9.09,0,57,0
215,2.377786786,4.373145131,3.361991341,0.925196665,7.051490688,2,0.032067632,0,1,1,1,137.8654583,181,7,0.06,0,105,0
216,2.467406484,1.867320072,8.042614091,0.6374319,6.415458009,2,0.625136234,0,0,0,1,103.3534862,143,8,1.25,0,75,0
217,2.0842409,4.86767433,2.942526086,0.626160297,14.94151006,5,0.530245161,1,1,1,0,116.4282704,158,15,2.65,0,86,0
218,1.676095249,3.3652456,0.001014462,0.183140201,3.637486608,10,0.25055845,0,1,0,1,117.9125,144,5,2.51,0,97,0
219,1.527821999,4.873587389,1.140528047,0.211215653,10.50043113,9,0.975346317,0,0,0,0,104.4984072,133,12,8.78,0,82,0
220,1.90608457,2.21578221,0.943440138,0.898404772,15.83633659,4,0.230140301,1,1,0,0,96.75848031,136,17,0.92,0,69,0
221,2.20850195,1.992836806,3.329584999,0.871954061,12.6444827,3,0.798165971,0,0,1,0,105.3169533,144,14,2.39,0,77,0
222,1.484789547,1.51187758,8.421048761,0.277572773,16.95760304,6,0.896234002,0,1,1,0,97.54994112,152,19,5.38,0,63,0
223,2.106894101,2.069487943,3.291807541,0.966796761,17.08840723,8,0.421352693,0,0,0,1,82.32215095,134,17,3.37,0,51,0
224,2.641970939,0.795422635,5.642801392,0.039527314,10.83779518,7,0.506447484,1,0,0,1,104.4870179,135,11,3.55,0,81,0
225,1.898820487,1.977263112,2.604397732,0.824732079,10.87760951,3,0.93513447,1,0,0,1,76.36940204,101,12,2.81,0,58,0
226,1.692369003,3.147022447,0.127324113,0.856687838,16.76783956,9,0.113995394,1,1,0,1,93.94821705,135,17,1.03,0,65,0
227,2.931877413,4.840492569,3.461330185,0.941772504,13.90621699,4,0.595547334,1,1,0,0,91.70258704,134,14,2.38,0,63,0
228,2.807711936,2.83594457,0.522606502,0.329479877,17.81581269,8,0.41307297,0,0,1,1,88.71714557,139,18,3.3,0,57,0
229,2.300708262,2.051962642,7.618007256,0.435152953,16.92763046,4,0.354743148,0,0,1,1,91.23463126,142,19,1.42,0,59,0
230,2.130319623,0.490958785,5.996820984,0.088982016,19.45350302,8,0.445050412,0,0,0,0,108.2693889,149,21,3.56,0,79,0
231,1.109652224,0.96508978,1.377379162,0.497166161,9.30996197,5,0.803946583,0,0,1,1,98.90411451,128,9,4.02,0,76,0
232,1.3945317,2.409835172,9.054367197,0.808454959,6.899598467,10,0.79273383,0,0,0,0,142.3626908,189,8,7.93,0,107,0
233,1.831068524,3.427093736,1.360732336,0.621435454,20.53749832,7,0.022079759,0,1,1,0,82.35544102,138,22,0.15,0,49,0
234,1.632498645,4.031628813,4.057030964,0.686139385,13.5632855,6,0.47847977,0,0,1,1,93.13539049,143,14,2.87,0,61,0
235,1.887789196,3.937327428,7.136327503,0.825429554,6.788420562,5,0.728761862,0,1,0,0,117.2862639,149,8,3.64,0,92,0
236,1.07863487,2.691928483,2.047103909,0.8728959,2.567591366,7,0.057935326,1,0,1,1,99.02763637,126,3,0.41,0,78,0
237,1.784443236,0.982915207,0.236680397,0.065709163,24.19020123,6,0.557404089,0,0,0,0,110.4467372,164,25,3.34,0,74,0
238,1.960916855,2.066021333,0.32560795,0.033346734,19.06112545,7,0.158892656,1,1,0,1,121.3933473,162,19,1.11,0,91,0
239,1.787767474,2.731481745,8.27885722,0.213042455,17.08496884,9,0.083122519,0,1,1,1,103.3440426,155,18,0.75,0,69,0
240,2.951773925,1.14829755,2.370502968,0.976832575,16.24253054,5,0.114512884,0,0,0,0,83.35154324,115,18,0.57,0,60,0
241,1.531325916,0.563253123,0.065278128,0.858866644,8.807253035,5,0.141301023,0,0,1,0,150.4135806,174,10,0.71,0,130,0
242,2.359806751,1.83612056,3.731270527,0.536305844,10.6790697,8,0.057609182,1,0,1,0,117.9420787,155,12,0.46,0,90,0
243,1.583913357,1.283143181,0.113390154,0.528468966,11.54495904,7,0.924253525,0,1,0,0,88.70461628,130,13,6.47,0,61,0
244,2.865919709,1.584962539,0.925029081,0.395901725,13.62827738,3,0.974780501,0,0,1,0,107.9832772,138,14,2.92,0,84,0
245,3.475882122,2.012739361,2.660874769,0.042942393,13.27464254,8,0.82514987,0,1,0,1,96.5729137,134,14,6.6,0,70,0
246,1.17032448,3.912544716,1.634873322,0.297744453,11.65615715,3,0.094108049,1,0,0,0,100.6223326,127,13,0.28,0,80,0
247,2.950807956,2.928085972,7.329809347,0.994102546,16.03065433,1,0.269628172,0,0,1,1,98.91844316,132,18,0.27,1,74,0
248,2.301920777,1.261682446,3.298557013,0.180641015,5.878969126,7,0.069821195,1,1,0,1,55.48467457,90,7,0.49,0,34,0
249,2.550184894,1.777932404,0.184826594,0.245669331,7.318922381,4,0.373129047,1,1,0,1,82.5083507,120,9,1.49,0,57,0
250,1.206276131,0.944413592,5.963147161,0.674812529,20.08817422,7,0.112258865,1,0,1,1,116.9733014,171,21,0.79,1,80,0
251,1.996815594,3.996379081,4.20181253,0.242035095,17.22046974,1,0.054101107,0,0,1,1,81.58395397,114,17,0.05,0,58,0
252,2.210671163,1.388693114,3.070066914,0.971384104,15.74258871,2,0.896435874,0,0,0,0,98.15870864,130,17,1.79,0,74,0
253,1.407366224,4.215293731,7.882916351,0.415132698,14.45891049,10,0.685451043,1,0,0,1,108.1268472,160,16,6.85,0,73,0
254,3.073786618,2.221433356,0.193698227,0.769532604,3.354237004,2,0.295270348,1,1,1,0,96.50487989,130,4,0.59,0,72,0
255,1.346782993,2.477900086,5.64199149,0.526617446,9.870718278,7,0.297429651,1,0,0,1,108.1962566,153,11,2.08,0,77,0
256,2.182543538,3.763334672,5.294556653,0.546437189,8.554650943,2,0.068214897,0,0,1,0,121.3064619,164,10,0.14,0,90,0
257,1.774596714,1.305263532,8.376760349,0.78449797,12.18624718,5,0.609430957,0,0,1,1,120.5596497,159,13,3.05,1,91,0
258,2.305706868,0.454378275,1.614340236,0.70759363,13.6155553,1,0.098500926,1,0,1,1,87.62553903,125,15,0.1,0,61,0
259,2.179069195,1.043268394,6.217065118,0.655304619,25.64847784,6,0.109207696,1,1,0,0,122.5801475,167,26,0.66,1,90,0
260,2.78036965,0.580508535,1.912126019,0.301416822,10.74586946,5,0.549090573,1,0,0,1,76.67202686,116,11,2.75,0,51,0
261,1.685856672,2.420111674,0.01369119,0.10484046,6.097052575,10,0.852784629,0,0,0,1,85.30910112,122,7,8.53,0,60,0
262,1.21706925,3.522586548,2.633900425,0.081806461,15.56294533,3,0.471273058,0,1,1,0,112.7484859,153,16,1.41,0,83,0
263,2.843815877,3.425998108,5.487010588,0.29584204,13.27437686,5,0.414805016,0,1,1,0,100.7977816,153,13,2.07,0,66,0
264,1.86109999,3.694330355,5.677142899,0.644153562,8.490851566,3,0.575818784,0,1,1,0,103.6524323,132,10,1.73,0,81,0
265,2.198495006,0.017408108,0.000551016,0.920541947,7.489686056,10,0.109819488,0,1,1,0,109.5911953,133,9,1.1,0,90,0
266,1.931324778,2.976768985,0.714959069,0.895595498,11.92713521,1,0.717593225,0,1,1,1,133.313688,171,14,0.72,0,104,0
267,1.063823101,0.306353776,9.020844192,0.626387342,12.73646522,3,0.216126183,1,1,0,1,88.59577865,125,14,0.65,0,63,0
268,2.419903531,2.866062843,8.344859128,0.333353462,11.63736269,5,0.527636339,0,0,1,1,86.48641631,130,13,2.64,0,58,0
269,2.212189986,0.606088479,0.399484694,0.338591766,15.04591286,5,0.06351872,1,1,1,1,65.17323176,93,17,0.32,0,46,0
270,1.65050044,3.088751006,1.575655664,0.907429054,18.27017587,8,0.326994505,1,1,1,0,116.8089054,169,20,2.62,0,81,0
271,1.447621577,2.595798408,0.002157879,0.332077641,10.0597871,9,0.511079462,0,0,0,0,105.6000613,133,12,4.6,0,84,0
272,1.872048396,4.742610153,6.245713642,0.815698999,14.61177302,6,0.071660805,1,0,0,1,88.58765417,138,15,0.43,0,57,0
273,1.388825627,3.263052048,0.686388972,0.473334951,10.28897282,3,0.539545385,1,0,0,1,138.8256456,166,11,1.62,0,116,0
274,1.657278826,4.524635701,3.891493719,0.700126537,2.487884875,10,0.969741851,0,1,0,1,94.25730918,124,4,9.7,0,72,0
275,1.28749031,0.741267076,0.295606208,0.684013258,13.04553934,7,0.444247351,1,1,0,1,100.0776414,132,13,3.11,0,76,0
276,1.782184514,0.776726545,6.385135745,0.518909988,10.46892628,2,0.181103463,1,0,1,0,81.32973912,115,12,0.36,0,58,0
277,2.202307938,1.444333093,1.96913679,0.637165808,26.13528061,3,0.593293293,0,1,0,1,106.083539,147,27,1.78,0,77,0
278,2.435577045,3.383096987,9.798861035,0.093283397,14.04861689,1,0.760418794,0,1,1,1,78.69094926,119,15,0.76,0,52,0
279,0.440024422,2.560726639,0.027248086,0.515593036,10.6135152,2,0.067921386,1,1,1,0,111.2171538,139,11,0.14,0,89,0
280,1.718389485,1.893611433,1.463063338,0.839513513,12.77334538,2,0.505608672,0,0,1,1,111.8792984,143,14,1.01,0,88,0
281,1.268202536,2.234413095,0.010593857,0.419045165,28.41431631,6,0.923951062,1,0,1,0,113.1487337,169,29,5.54,0,76,0
282,2.706660288,2.532710846,6.655741885,0.87822921,14.03823593,6,0.678319278,1,1,0,1,95.88198848,148,15,4.07,1,62,0
283,3.229196675,4.177113941,6.286285742,0.756728668,18.97293903,2,0.41866303,1,0,1,0,84.48425356,130,20,0.84,1,55,0
284,1.480323502,0.206073701,5.178571695,0.838824357,14.6829664,2,0.367445884,0,1,0,1,92.48405433,127,16,0.73,0,67,0
285,1.882140024,3.870755423,1.267683287,0.92469385,2.756842837,5,0.54670768,0,1,1,0,122.2718631,155,3,2.73,0,96,0
286,1.560556028,4.912300749,0.51601632,0.053365357,9.405219381,1,0.64649846,1,1,0,0,126.7476526,153,11,0.65,0,105,0
287,2.109349328,2.259383727,7.226531271,0.195071988,8.056274866,4,0.339193067,1,0,0,1,125.4949573,168,10,1.36,0,94,0
288,1.827369962,0.604300838,2.351662995,0.063331148,13.44199515,3,0.467414884,1,0,1,0,110.2700482,149,15,1.4,0,82,0
289,1.919151686,3.611431965,2.487427038,0.295517914,17.79742548,2,0.72827016,1,1,1,0,68.03279964,114,19,1.46,0,41,0
290,2.381284523,1.526630545,9.676253063,0.305336359,4.679561048,5,0.063589373,1,1,1,1,123.9909661,168,5,0.32,0,92,0
291,2.411059368,1.234156239,4.886206561,0.957373634,12.60734495,1,0.866163996,1,1,1,0,65.39890562,95,13,0.87,0,45,0
292,2.339228231,3.736544405,0.814224135,0.562144727,23.28149346,4,0.822401534,0,1,0,0,84.79147363,128,24,3.29,0,56,0
293,1.400899441,4.531591149,0.033094684,0.777052914,26.99115824,1,0.480483021,0,1,0,0,103.8417059,154,28,0.48,0,70,0
294,1.480539066,3.284156514,5.637547051,0.32578753,4.030687113,8,0.490126275,0,1,1,1,90.16066974,126,5,3.92,0,65,0
295,2.702632816,2.127912331,7.394750882,0.80847376,22.17408697,8,0.890285907,0,0,1,0,78.20973616,129,22,7.12,0,47,0
296,1.694264382,0.416184124,8.917731252,0.151456312,7.135267018,2,0.163211196,1,0,0,0,73.31804375,109,7,0.33,0,49,0
297,1.994245558,1.377175033,3.063067497,0.115279942,18.54476515,1,0.195200815,1,1,0,1,117.0790073,163,19,0.2,0,84,0
298,2.441211817,3.510875491,7.431420994,0.896645875,18.82081525,7,0.313510218,1,0,1,1,74.50321485,135,21,2.19,1,41,0
299,2.494820069,2.112090158,4.325458463,0.074843281,8.516036698,1,0.707377753,1,0,0,0,91.41691,127,10,0.71,0,66,0
300,1.427435529,4.241061882,0.01338469,0.61617362,5.346197387,1,0.01196585,0,0,0,0,121.1009178,152,7,0.01,0,96,0
301,1.781946139,1.373044783,7.944906967,0.190125754,14.04425455,6,0.146115985,0,1,0,0,140.7074486,190,15,0.88,0,104,0
302,2.471084135,2.018071309,0.523466673,0.863756987,12.19034096,4,0.907906007,0,1,0,1,93.85782545,124,14,3.63,0,71,0
303,1.488677181,2.024517346,0.30447148,0.393847735,6.497696692,7,0.22163946,0,0,1,0,89.41759444,116,7,1.55,0,69,0
304,1.497776084,2.234350348,0.160395048,0.250702614,11.43955957,1,0.325081826,0,1,0,0,91.98356,113,12,0.33,0,75,0
305,1.781342184,4.932997603,3.586047812,0.561680828,17.83996526,10,0.892023482,0,1,1,1,87.43951763,148,19,8.92,0,52,0
306,2.566313895,3.472313525,1.786176355,0.111671811,8.403285161,9,0.283527077,0,1,1,0,96.70038282,127,10,2.55,0,74,0
307,2.417015528,1.45535528,6.07379727,0.997515264,8.235070662,8,0.00747252,1,1,0,0,115.4243573,146,9,0.06,0,91,0
308,2.359496242,2.190468596,2.137645296,0.367785663,11.43878973,9,0.494482029,1,0,0,1,107.8439794,153,12,4.45,0,76,0
309,1.335461186,0.973365965,0.383049889,0.294738425,9.253606259,9,0.745533818,1,0,1,0,62.15286309,103,10,6.71,0,38,0
310,1.644945545,4.328098612,5.373949347,0.998070455,8.858571934,2,0.531769486,0,0,1,1,60.98603397,89,9,1.06,0,42,0
311,1.817494532,0.032698697,1.12385875,0.411025449,13.42268924,8,0.21144398,1,1,0,0,89.96127752,129,14,1.69,0,63,0
312,2.935327198,3.611026631,0.381217681,0.549985338,3.65117387,7,0.547730271,1,1,0,0,82.66990276,106,5,3.83,0,64,0
313,2.614490032,3.393785659,0.001391094,0.701885957,19.23078456,10,0.010991117,1,0,1,0,123.9607029,164,20,0.11,0,94,0
314,0.973306004,4.378386432,6.360251556,0.906115149,13.5294025,6,0.875910669,1,1,1,0,144.0311008,185,14,5.26,1,112,0
315,3.344246324,0.717657141,7.757753707,0.082687136,14.05719723,2,0.262747021,1,0,1,1,90.33033594,136,15,0.53,0,60,0
316,1.324354319,1.318284681,4.492780272,0.318010561,11.80774282,7,0.487598932,1,0,0,0,103.9956513,137,13,3.41,0,79,0
317,2.169090904,0.272152514,1.049119028,0.502693741,4.362143257,6,0.32757314,0,1,0,0,92.60525699,116,5,1.97,0,74,0
318,2.599391808,3.478204595,2.027593359,0.559341602,4.508053076,4,0.616923145,1,1,0,0,78.32300549,113,6,2.47,0,54,0
319,1.915290385,4.988560255,9.501428277,0.128104853,6.799901568,2,0.887549653,1,1,1,0,85.35906564,119,8,1.78,0,61,0
320,2.132861804,2.282486999,0.000469127,0.535603157,29.63416452,7,0.763808469,0,0,0,1,121.0557364,183,30,5.35,0,80,0
321,2.004638479,2.694289625,6.377200237,0.548812127,7.126639398,3,0.184037898,0,1,0,1,118.3245419,143,8,0.55,0,98,0
322,3.24537703,1.866933651,0.5134555,0.131984592,7.719895725,9,0.18165502,0,1,0,1,102.4570136,129,9,1.63,0,81,0
323,2.460092217,3.741884879,4.55297475,0.273119003,9.173182205,1,0.129852487,1,1,0,1,142.9843757,175,11,0.13,0,117,0
324,3.137190784,0.844781383,5.133131981,0.190834736,5.841952006,2,0.346657508,1,0,1,1,140.5588731,167,7,0.69,0,118,0
325,2.04562931,2.181817051,0.813923868,0.544417064,14.68168445,2,0.021000947,1,0,1,1,93.01195775,126,16,0.04,0,69,0
326,2.671708502,4.477419876,3.404393582,0.915428371,12.33410027,1,0.472762778,0,1,1,1,136.7400418,183,13,0.47,0,102,0
327,3.105783956,2.246183356,0.252075171,0.742772309,9.93728454,2,0.176774575,1,1,0,0,89.89051706,116,11,0.35,0,70,0
328,1.982015702,1.304945415,3.937786351,0.641726734,12.46361544,1,0.528438875,1,0,1,0,99.51837338,133,13,0.53,0,74,0
329,2.321017038,0.652730631,5.97402006,0.80579523,15.38416966,7,0.552973997,1,0,1,1,116.3792836,155,17,3.87,1,87,0
330,2.169846923,2.77727362,6.919256009,0.86920986,18.81581548,1,0.935567345,0,1,1,1,104.5414866,152,19,0.94,1,72,0
331,2.78029546,3.368666354,0.087055443,0.249535395,3.707537046,9,0.251522118,0,0,0,0,86.69128231,120,5,2.26,0,63,0
332,1.954368652,2.365083371,1.834954501,0.076718635,15.55380304,3,0.015979508,1,0,0,1,119.9515537,166,17,0.05,0,87,0
333,1.248947366,2.795947172,0.820766476,0.395522731,6.945721447,9,0.056909275,1,1,0,1,88.71757197,131,8,0.51,0,60,0
334,1.553769449,3.468414709,1.762285536,0.827638627,10.21744684,6,0.225335364,0,0,0,1,127.3362667,164,11,1.35,0,99,0
335,2.571686516,4.250337915,3.560012551,0.114448574,17.1378302,6,0.981540086,0,0,1,0,97.33652044,134,18,5.89,0,71,0
336,1.38859239,1.816495142,1.011291949,0.728057691,9.885602286,6,0.952863071,1,0,0,1,90.25664642,126,11,5.72,0,65,0
337,1.776033834,0.753344244,7.601402512,0.627117485,3.619495585,2,0.979725709,0,1,1,0,121.5652918,158,4,1.96,0,94,0
338,1.658344778,4.074758916,5.015150796,0.766297923,20.53659637,1,0.991099138,0,1,0,0,90.44389668,127,21,0.99,0,64,0
339,2.497427978,2.483051389,3.793733733,0.797352049,13.71345924,3,0.459074774,0,0,1,1,98.77328711,134,15,1.38,0,73,0
340,1.002885894,1.286047807,0.097198716,0.14774958,8.056229307,3,0.11269749,1,1,1,1,101.3166146,134,10,0.34,0,77,0
341,1.504711174,2.4129423,0.000198572,0.570652121,16.13827591,8,0.017968015,1,1,1,1,92.67228303,144,17,0.14,0,60,0
342,1.19710607,0.949850188,0.371764752,0.424555783,16.5126509,5,0.305120595,1,1,0,1,119.1095589,153,17,1.53,0,93,0
343,1.949281138,1.871852376,8.791813295,0.973459135,12.23488707,8,0.183996011,1,0,0,0,78.57859732,126,14,1.47,0,49,0
344,2.304089516,4.389343982,5.330247329,0.358471397,10.04034745,10,0.962986109,1,1,1,1,106.1130602,162,10,9.63,0,70,0
345,1.522340978,2.408874332,0.02151152,0.698731481,5.810570896,10,0.741067374,0,0,0,1,101.3927417,131,7,7.41,0,78,0
346,1.483801462,4.04860287,0.301790408,0.322919934,10.53116521,7,0.903026587,1,1,0,0,101.2883332,147,12,6.32,0,70,0
347,1.642385455,4.50626683,7.398298448,0.489790464,20.52161449,2,0.00767841,0,0,1,0,121.8916103,178,21,0.02,0,83,0
348,2.424869999,4.820184249,4.924931198,0.160928012,7.515837751,8,0.590409299,0,1,0,1,90.83719684,137,9,4.72,0,60,0
349,0.80793409,3.59330119,8.691314185,0.761852623,11.46910727,1,0.67927738,1,0,0,0,95.00114796,133,12,0.68,0,68,0
350,2.673131456,0.176508999,1.369688394,0.724458662,17.65284528,7,0.507252288,1,1,1,1,99.33345023,147,19,3.55,0,67,0
351,1.291396979,3.033686109,4.140727921,0.913339506,9.28669006,1,0.916960597,0,1,1,0,83.2739744,110,11,0.92,0,63,0
352,1.705831848,1.048456539,0.683998268,0.733963769,15.18216783,3,0.000331661,0,1,1,0,107.0128858,144,15,0,0,80,0
353,1.54944123,2.495192435,8.730178148,0.374183887,20.47059634,7,0.392817164,1,1,0,0,119.1658242,170,21,2.75,1,84,0
354,1.559598175,1.084021257,8.954358993,0.105866056,22.96033315,1,0.320328241,1,0,0,0,82.09287692,132,24,0.32,1,51,0
355,1.625404566,4.297482341,7.633975268,0.721025136,5.875599276,6,0.426933489,0,1,1,1,101.4794544,142,7,2.56,0,73,0
356,0.898368782,4.996877144,3.401184232,0.640889477,17.20427792,9,0.006137238,1,0,0,1,90.5789393,138,18,0.06,0,59,0
357,2.692284816,2.416426796,0.44419667,0.807450371,18.98817933,2,0.284427262,0,1,1,1,103.7756818,138,20,0.57,0,78,0
358,1.130779056,2.599778498,5.600732704,0.857177738,22.31727596,1,0.631687868,0,0,0,0,69.82445117,108,23,0.63,0,45,0
359,2.755286439,1.285512584,0.702714476,0.58303204,16.81736602,4,0.947697268,0,1,0,0,121.1124006,163,17,3.79,0,90,0
360,1.34924159,3.933272339,8.39980563,0.145016484,1.399147418,5,0.535096802,1,0,0,1,91.66005283,117,3,2.68,0,72,0
361,2.579802512,1.495402454,1.985871387,0.424221171,4.303502349,10,0.382507614,0,1,1,0,116.0969701,156,5,3.83,0,86,0
362,2.153965995,1.920247907,0.24349041,0.655482037,13.90858451,8,0.19143718,0,0,1,0,111.5857355,154,15,1.53,0,81,0
363,2.597267481,2.239564874,0.044497203,0.860633336,14.11346309,2,0.943477933,0,1,1,0,132.3856287,159,15,1.89,0,110,0
364,2.503914939,1.375862946,1.236874267,0.928981455,18.1916664,3,0.197394728,0,1,1,1,104.5111562,138,18,0.59,0,79,0
365,1.483421549,1.127953492,0.39279891,0.952133565,14.79468155,10,0.130911736,0,1,0,0,90.12041202,124,17,1.31,0,65,0
366,1.932248766,3.58872033,0.088356963,0.527877818,10.10880588,1,0.284112801,1,0,1,1,93.3560246,118,12,0.28,0,74,0
367,0.644854973,2.63914707,0.8124205,0.319598828,16.17983887,3,0.154773968,1,0,1,1,82.66383685,121,18,0.46,0,56,0
368,1.38577154,1.107285829,7.705985888,0.530014035,13.20580061,6,0.634233449,1,1,1,0,130.6837646,171,15,3.81,0,100,0
369,1.128046578,1.137016543,0.038310333,0.0397007,17.93107974,6,0.959530242,0,1,0,1,95.36382024,131,19,5.76,0,69,0
370,2.130587986,2.549282583,0.151093304,0.185193,9.558929398,10,0.039860481,0,1,1,0,89.81443265,129,11,0.4,0,63,0
371,2.109448458,3.165270403,0.486805434,0.914771198,14.49111135,1,0.574962216,1,1,1,0,79.08185159,111,15,0.57,0,56,0
372,2.347416563,2.327812742,1.392989645,0.654996978,18.33951848,1,0.808180711,0,1,1,1,95.63452197,144,19,0.81,0,64,0
373,2.491186572,2.537617307,1.843413121,0.679536234,6.762492811,2,0.232582089,1,0,1,1,94.79211306,120,7,0.47,0,75,0
374,1.691260113,4.036892426,2.55123162,0.814244655,3.679258332,4,0.44091049,1,1,1,1,110.2490176,142,5,1.76,0,86,0
375,2.082716431,3.92607894,0.903861625,0.872796338,12.30311341,7,0.218197088,1,1,1,1,107.9632081,155,13,1.53,0,75,0
376,0.722126273,4.040661325,6.467013802,0.979760339,9.467647483,6,0.672989097,0,1,1,1,79.23745741,112,10,4.04,0,56,0
377,1.752413356,0.832723678,0.738442066,0.897856487,12.5089581,10,0.279741735,1,0,1,1,100.1449344,145,13,2.8,0,69,0
378,0.81286259,4.78389473,1.29535565,0.117010107,17.51680736,3,0.414393174,0,0,0,0,128.5739939,171,18,1.24,0,97,0
379,1.75643426,3.823442483,4.287441822,0.821791116,19.37032429,2,0.80477654,1,1,0,0,131.0499081,170,20,1.61,1,101,0
380,2.035030425,0.516847069,6.88801704,0.32638966,25.90395519,5,0.678571565,0,0,1,1,110.3816749,159,27,3.39,1,77,0
381,1.990053096,3.606881605,8.328723191,0.218072926,30.43733436,3,0.171399925,0,1,0,1,94.14073293,159,32,0.51,1,56,0
382,2.090808967,4.815996239,1.369716753,0.319639504,7.515659377,4,0.099941815,1,1,1,1,108.0226737,135,8,0.4,0,86,0
383,2.04005569,1.229697036,1.305493528,0.476441228,5.61023696,6,0.172664237,1,0,1,0,125.6143831,162,7,1.04,0,97,0
